twid,tweep,twtext,fav,rt,url
582804943352045569,BBCBenThompson,"All set for today's #BBCBizLive. Discussing Nigeria's election, Huawei results, Diageo boss &amp; Jay-Z's music streaming http://t.co/BpbBtZAxc1",37,37,
582802374370201600,BBCNewsAsia,Chinese tech giant Huawei's net profit jumps 33% http://t.co/yCFg6uKPd2 http://t.co/TliV1wvN8x,123,154,http://bbc.in/1NCaPjE
582796031173222402,BBCNewsbeat,"Madonna, Rihanna and Beyonce help launch Jay Z's new Tidal streaming service. http://t.co/qMgFNLkK8y #TIDALforALL http://t.co/ko13sJrIdS",210,210,http://bbc.in/1yuNzeD
582785001688854528,bbcworld,VIDEO: Deadline day for Iran nuclear talks http://t.co/ehsO9hYxmM,41,43,http://bbc.in/1xRxiFV
582781598489288704,bbcworld,Scots up for comic fiction prize http://t.co/DCJi445GK0,34,23,http://bbc.in/1xRvGMr
582779938429902848,bbcworld,VIDEO: Syrian conflict: A mother's story http://t.co/6rCfwbymAc,32,46,http://bbc.in/1CrvYbk
582777276133179392,BBCNewsAsia,"Singaporean teenager Amos Yee charged over anti-Lee Kuan Yew rant; given bail at US$14,500 http://t.co/bBLiNRf9W5 http://t.co/HQDyxt2pmc",119,335,http://bbc.in/1NBUCe9
582777255010672640,JonahFisherBBC,Burmese pres witness signing of the draft ceasefire agreement this am. Not final until ethnic negotiators have consulted and leaders sign.,31,34,
582773811113799681,BBCNewsAsia,Kashmir landslides kill at least six people: officials http://t.co/r5zQWN8q38 http://t.co/AIbjpw6nUI,64,98,http://bbc.in/1NBSvHr
582773676979982336,bbcworld,Buhari 'ahead' in tight Nigeria poll http://t.co/cRTWLwoJic,45,135,http://bbc.in/1CrsXI1
582769509892820992,BBCNewsAsia,New solar project offers hope for Pakistan's drought-hit Thar desert http://t.co/aOV1XJigD9 http://t.co/ymAZGHoTLi,147,187,http://bbc.in/1acVkk0
582766028821831680,bbcworld,Iran nuclear talks enter final day http://t.co/aav27zyxe8 http://t.co/Csd8W9pLUU,128,168,http://bbc.in/1EuvZib
582754737537302528,BBCNewsAsia,Is India's anti-corruption party unravelling? http://t.co/rrX2FzkXZJ @soutikBBC finds out http://t.co/FvhKHpU3th,52,71,http://bbc.in/1Nx9d8N
582749349261811713,bbcworld,Indiana law 'grossly misconstrued' http://t.co/doWpGyVjel,49,56,http://bbc.in/1xRc2jB
582743679259009024,bbcworld,"Asia will drive growth, says Diageo http://t.co/04b3qrKDk4",29,36,http://bbc.in/1CrdYOp
582743048498651136,bbcworld,Indian monsoon's past analysed http://t.co/Pr2IQV3zEZ,38,32,http://bbc.in/1xR7dGZ
582742995100897280,BBCNewsAsia,Where are Japan's entrepreneurs? http://t.co/jwjluRY57u @MarikoOiBBC finds out http://t.co/8UPvYD96zs,91,88,http://bbc.in/1EuaePA
582741900731523072,BBCNewsAsia,Japan extends North Korea sanctions amid stalled abduction probe http://t.co/vJlGK5vlV6 http://t.co/3mcxr3pPCZ,71,106,http://bbc.in/1G2qxDE
582734050818949120,bbcworld,Saudi Arabia fights pull of Islamic State http://t.co/1A378EaT9Q,65,76,http://bbc.in/1Cr8O4K
582732866976673792,bbcworld,Britons' Borneo murder guilty verdict http://t.co/nOUjXNGGOx,28,19,http://bbc.in/1Cr8bZ9
582732828829462528,BBCBreaking,"Malaysian court finds local man guilty of murder of two UK medical students in Kuching, Borneo http://t.co/O5O125jB0E",338,233,http://bbc.in/19D4y7U
582730615478464512,bbcworld,Ray of light in a drought-hit desert http://t.co/jYn4KzSlF8,22,17,http://bbc.in/1Cr74bU
582724218170773504,JonahFisherBBC,Could go the other way with signatories arming/encouraging those outside for leverage in what's sure to be difficult federal dialogue. (3),14,14,
582723787763916801,bbcworld,VIDEO: Living on Ukraine's front line http://t.co/RVetGUFuoP,35,41,http://bbc.in/1Cr3pe4
582723197805678592,bbcworld,Where are Japan's entrepreneurs? http://t.co/OSAnxSlc6m,52,54,http://bbc.in/1Cr34rL
582722378142248961,JonahFisherBBC,Negotiators are hoping it will pressure them to join. There is a close relationship between Kachin and northern Shan groups. (2),20,12,
582722356919037953,JonahFisherBBC,Big question about Kokang and other conflicts outside draft ceasefire agreement is how they will be impacted by others signing up. (1),17,13,
582722328431316993,JonahFisherBBC,Burmese state media has stopped giving day by day updates of Kokang war. Other sources confirm fighting continues nearly 2 months on.,21,36,
582719847571783681,bbcworld,I nearly drowned in chocolate http://t.co/t2kt2Tqv3c,43,56,http://bbc.in/1xQOTxP
582719845764075520,bbcworld,America's most generous con artist http://t.co/QYf1jJFM29,40,37,http://bbc.in/1Cr10A5
582719843918577664,bbcworld,Is fibre key to connecting Africa? http://t.co/qboUmY9dj6,25,39,http://bbc.in/1xQOTO5
582713045794836480,bbcworld,Asian shares higher on China easing http://t.co/jZLlzJ283M,29,31,http://bbc.in/1CqWPEi
582706244093394944,bbcworld,Jay-Z promotes music streaming brand http://t.co/7oKZN4oj0u,56,58,http://bbc.in/1CqSPno
582705679527501826,bbcworld,Mexico anger over crocodile shooting http://t.co/dBcjzZiSFh,43,57,http://bbc.in/1CqSuRw
582701151889526784,bbcworld,Red Cross aid worker killed in Mali http://t.co/3yTgXEAkaE,24,48,http://bbc.in/1xQEJNv
582700020467662848,bbcworld,Parties focus on economy and health http://t.co/gu3sEzKJwG,21,22,http://bbc.in/1xQE7Yg
582700018521509888,bbcworld,E-cigarette use 'high among teens' http://t.co/6MXSiMcnJw,51,70,http://bbc.in/1CqPWmw
582694368345243648,bbcworld,Briton guilty plea in US terror trial http://t.co/w2eXPBq6WL,20,38,http://bbc.in/1xQBUvQ
582683591982915586,bbcworld,Australia announce Ashes squad http://t.co/NkP9UhegCG,33,33,http://bbc.in/1xQx4Pd
582671721955737600,bbcworld,VIDEO: Taste testing desert's solar plant water http://t.co/dWLvp8vtnN,35,32,http://bbc.in/1CqBX07
582665528583581696,bbcworld,FA scraps plan for GB Olympic teams http://t.co/nI2kY1oJDi,15,28,http://bbc.in/1CqyDC0
582659612924608512,bbcworldservice,"""It's one of my favourite forms of stress relief"" - how women are helping to fuel US gun sales http://t.co/EYJzVV4h9w",45,48,http://bbc.in/1IePDg6
582653608455454721,bbcworldservice,The ingredients of a hit song...and the pressure of being a woman in music http://t.co/eHXPU1zSNP http://t.co/umXLSiZgPc,100,90,http://bbc.in/1xsvGSr
582639116497653760,BBCNews,Briton Haroon Aswat pleads guilty in New York to charges of plotting to set up terrorist training camp in Oregon http://t.co/L1YLHddR77,46,83,http://bbc.in/1GHnRKN
582627885107789824,BBCNewsUS,VIDEO: US soldier Hasan Edmonds' family 'falling apart' after terror arrest - via BBC's @AnBress http://t.co/eBQy0WlFL2,22,23,http://bbc.in/19BvJ2Y
582626760627494913,bbclysedoucet,"""We are working late into the night &amp; obviously into tomorrow. We are working with a view to get something done."" @JohnKerry #IranTalks",38,77,
582626204399833089,bbcworld,US Silk Road agents charged with stealing large amounts of seized Bitcoin http://t.co/D0vdIxUm7Y http://t.co/iu1BTl3d2o,131,183,http://bbc.in/1HfBwa3
582621776330506240,bbclysedoucet,"""There is  a little more light there today, but  ​there are still some tricky issues"" @JohnKerry #IranTalks",31,30,
582619936306151425,bbcworld,"#Yemen crisis: Dozens killed by explosion near a refugee camp, but officials deny Saudi air strikes were the cause http://t.co/TAdiCU6xb3",45,110,http://bbc.in/1CE8DEK
582616980257161216,BBCBarbaraPlett,"#Kerry: a little more light today in #Irantalks but still tricky issues; will work thru the evening, everyone knows the meaning of 2morrow",41,48,
582614985110618112,bbcworld,Witnesses urged to speak up if they saw missile launcher before #MH17 came down in Ukraine http://t.co/pUgEdapISP,63,115,http://bbc.in/19BjN16
582611819208032256,BBCBreaking,"Shots were fired when vehicle failed to stop, #NSA says, after 1 killed &amp; 2 injured at HQ http://t.co/VWptXkzsHb http://t.co/78Iq0ULWNE",427,548,http://bbc.in/1Mo0CKu
582607275447201792,bbcworld,"Election too close to call, early #NigeriaDecides results suggest http://t.co/NBXIVtvgFd &amp; follow @BBCAndrewH",32,83,http://bbc.in/19qAr3M
582605822305402880,BBCNewsbeat,"Stephen Fry is deleting his Instagram account after being ""hounded off"" by the press. http://t.co/EpoEcE1oad http://t.co/SOSbiDGfJC",75,113,http://bbc.in/1xPPxeO
582601106305454081,BBCBarbaraPlett,#StateDept spox says 50/50 chance that #Irantalks in #Lausanne produce #Iran nuke framework agreement by end-of-month deadline,20,31,
582599794050334720,bbcworld,#SolarImpulse lands in China to end 5th leg of round-the-world flight http://t.co/hZIj5x2YNA http://t.co/6cxHHEXZpz,175,220,http://bbc.in/1xtE2JC
582592850254249984,BBCAndrewH,"9 of 37 states/territories counted. Reports that Nigeria's governing party claims rigging in 7 northern states, all opposition strongholds.",34,105,
582586912726237184,BBCNewsUS,"""Trevor who?"" Fans react to Noah being named as new host of Comedy Central's The Daily Show http://t.co/dyLbvEmpzd http://t.co/fnj9oKHa0G",135,123,http://bbc.in/1HfhSuE
582586896204828672,BBCNewsUS,"#NSA shooting: Men inside car that rammed gates were dressed as women, officials tell @AP http://t.co/1gfCxdZ2FT http://t.co/vYDoqhEvwf",53,120,http://bbc.in/1MoD08q
582584214299766784,bbcworld,"Uzbekistan's Islam Karimov re-elected president with 90% of vote, in poll criticised by international observers http://t.co/6fJ0tzGKv6",38,88,http://bbc.in/1Dla7pH
582583469240401920,BBCNewsbeat,An escaped rhino has killed one person and injured others in Nepal http://t.co/JypXi3oRL3 http://t.co/fDaKeBoXsU,188,350,http://bbc.in/1G8U9hc
582583245025484800,BBCNews,Family of 4 - including British man &amp; Spanish woman - found dead in Gibraltar flat http://t.co/GGsTkzGUJ0 http://t.co/63nO7OY8Vw,64,130,http://bbc.in/1CpHQup
582582671643160576,BBCNewsUS,Talks resume in Switzerland ahead of Tuesday's deadline for preliminary nuclear deal with Iran http://t.co/QIoZ4VwhSb http://t.co/hVaYiLHeD6,52,79,http://bbc.in/19pOczW
582579425591603202,BBCAfrica,Nigerian-born author @ChigozieObioma on his haunting debut The Fishermen http://t.co/1hkDZcX8eS http://t.co/dN9l19QAc5,81,93,http://bbc.in/1GH3ZaD
582578072458829824,bbcworld,"India's Bihar state arrests 1,000 men for impersonating candidates in police tests, state police say http://t.co/ZAuPR7zxxF",35,53,http://bbc.in/1GH7jCz
582577135640010752,BBCBreaking,"#NSA shooting: ""We do not believe it is related to terrorism,"" FBI spokeswoman tells BBC http://t.co/VWptXkzsHb",347,534,http://bbc.in/1Mo0CKu
582566049977073664,BBCNewsUS,US evacuates remaining military personnel from #Yemen over deteriorating security situation http://t.co/PVaNJ7NB5S http://t.co/nVnFRzJ1Z4,70,164,http://bbc.in/1Hf6IX5
582562447128707072,BBCBreaking,"1 dead &amp; 2 injured during alert at #NSA's Fort Meade HQ, US officials say http://t.co/VWptXkzsHb http://t.co/5bjnhY0cAO",626,1014,http://bbc.in/1Mo0CKu
582560006744240128,BBCMonitoring,Turkish beekeepers to get bear insurance http://t.co/24Lea2ni1B #NewsfromElsewhere http://t.co/a93sIXvC1Q,127,124,http://bbc.in/1ysLUGt
582559279376367616,BBCClick,"BA, Slack and GitHub have all found themselves the victims of cyber-attacks. Read more here http://t.co/jG8TwxfYwc http://t.co/tvoFLxxSPJ",66,99,http://bbc.in/1xt7vTZ
582552280752381954,BBCNewsUS,Brazil's ex-President Fernando Henrique Cardoso will form part of team defending jailed Venezuelan opposition leaders http://t.co/WcCPCuNQBy,42,77,http://bbc.in/1Hf0c2t
582552267221561345,BBCNewsUS,Fort Meade: Emergency responders say #NSA police force is handling incident &amp; local agencies are providing support http://t.co/uVSR1wM8av,25,41,http://bbc.in/1CD2vMW
582548836146667520,BBCAfrica,.@inecnigeria are announcing the results of #Nigeriadecides. Subscribe and follow BBC reporters via the link https://t.co/2W13Q1E4MP,33,62,https://twitter.com/BBCAfrica/lists/bbc-nigeria-election
582544481498599425,BBCBreaking,"Shots fired outside National Security Agency's headquarters in Fort Meade, US media say http://t.co/YooD1Pz7FI #NSA",489,907,http://bbc.in/1GGPQdB
582539422442373120,BBCMonitoring,Calls for Danish royal hunting rights to be scrapped http://t.co/cUDRM2ZcB7 #NewsfromElsewhere http://t.co/p3WPQukuFH,72,64,http://bbc.in/1OPYWIo
582539267890667520,BBCRosAtkins,"Kenyans, take note. President Obama is coming in July. To a Global Entrepreneurship Summit. Wall-to-wall coverage is on the way I'm guessing",32,65,
582538877472215040,bbcworld,"No clue yet as to #Germanwings co-pilot's motive, prosecutor says http://t.co/H5NjcXByRK",29,31,http://bbc.in/1IfKFQe
582537987554168832,BBCNewsAsia,Bangladesh blogger Washiqur Rahman hacked to death in Dhaka http://t.co/PKeLwYA0np,22,60,http://bbc.in/1DkxQWT
582535882923745280,BBCNewsEnts,"More on @TrevorNoah, a former QI panellist who is replacing Jon Stewart on @TheDailyShow: http://t.co/ZmHDd5AjNy http://t.co/Zqf38BnAGc",93,80,http://bbc.in/19A5udr
582534336555155456,BBCBreaking,"#Germanwings crash co-pilot had previously received therapy for ""suicidal"" tendencies, prosecutor says http://t.co/4mK2IncKfr",326,486,http://bbc.in/1EUwtcj
582534188496261120,BBCBreaking,"""No evidence"" that co-pilot told anyone he was planning #Germanwings crash, prosecutor says http://t.co/SelRBF7jeh",280,274,http://bbc.in/1Cp6Hi4
582527966124572673,bbcworld,Personal details of 31 world leaders accidentally emailed to football tournament organisers http://t.co/7RIRXi99XA,35,86,http://bbc.in/1IftxKa
582526431172911104,BBCAfrica,"(Watch) BBC's @okwoche with the latest on the Nigeria elections. #Nigeriadecides  #Nigeria2015
https://t.co/T6JgExmavo",34,85,https://amp.twimg.com/v/4414ba7d-757d-4b4b-a76f-08ac7609161c
582525560833871872,BBCNewsUS,South African comedian Trevor Noah to replace Jon Stewart as #TheDailyShow host http://t.co/azfEdeTP5H http://t.co/KOcaGzXNuQ,647,989,http://bbc.in/1Cp2DOH
582520887410339840,BBCBreaking,"""Disturbing indications"" of deliberate political interference in #NigeriaDecides counting process, US &amp; UK say http://t.co/cWsf5GsDPJ",414,648,http://bbc.in/1MnerbX
582519416237228032,BBCAndrewH,UK and US foreign ministers Hammond and Kerry about to issue joint statement on concerns about alleged vote rigging during collation process,24,229,
582519397627125760,BBCAndrewH,British High Commissioner Andrew Pocock tells me UK has expressed concern to Nigerian authorities and is supporting Election Commission.,20,131,
582519086166499328,bbcworldservice,The BBC has launched its first ever global women's footballer of the year award http://t.co/cZfQUqH3f4 http://t.co/ckNOde5EF3,183,245,http://bbc.in/19oed2p
582517562002530304,bbcworld,"""Toxic blame game"" between us &amp; Germany must end, Greece's finance minister says http://t.co/ej3iZZbdwJ",41,52,http://bbc.in/1DkhYUr
582515084167159808,JonahFisherBBC,16 Burmese ethnic armed groups agree text of ceasefire agreement with army. They will now go back and consult before final signing.,30,55,
582514802171490304,bbcworld,"Acquittal in Italy murder case is like ""being born again"", Amanda Knox's ex-boyfriend Raffaele Sollecito says http://t.co/U9u3KBcLaR",36,45,http://bbc.in/1EpMZpS
582511339106639872,BBCNews,"Two Britons found dead near Alicante in Spain, Foreign Office says http://t.co/CUkrmQJPHp",42,59,http://bbc.in/19o80n9
582510122758471680,bbcworld,"Missing data recorder may have been wrecked in #Germanwings crash, Lufthansa chief fears http://t.co/JBV2hRTz5N",54,90,http://bbc.in/1EpIonB
582508094317596672,bbcworld,"Around the world fuel-free? You may need to adjust your journey time 
http://t.co/oTip0BiWbJ #BBCGoFigure http://t.co/eUQeeuwVv9",143,225,http://bbc.in/1Mn4f3f
582499280629448704,bbcworldservice,British election campaign begins in earnest #GE2015 http://t.co/dWSK5anJBj #DailyCommute free podcast http://t.co/GmWaU2vSuG,54,64,http://bbc.in/1xsdwQG
582499154871656448,BBCMonitoring,New Zealand hemp smoothie ads pulled over drug slogans http://t.co/1fY1J6zonW #NewsfromElsewhere http://t.co/AxGLBFOASX,69,66,http://bbc.in/1Dd03xj
582491926995316736,bbcweather,Severe #floods in N #India. Parts of #Srinagar are completely waterlogged. Jo #kashmirFloods http://t.co/iBVpQHhQ47,119,270,
582490515259691008,PhilippaBBC,The cameras await David Cameron who leaves No 10 for the Palace in half an hour - I'll be live @BBCWorld http://t.co/md5gDVLa0V,54,43,
582487841965514752,BBCBenThompson,On Air. Big team effort but we successfully launched today. See you every weekday. 0830bst on @BBCWorld. #bbcbizlive http://t.co/LAKDZl43wH,59,38,
582487606363045888,BBCAndrewH,New technology makes it harder to rig turnout in Nigeria. But result collation process - now underway - is easiest place to tip scales.,27,165,
582487595361370112,BBCAndrewH,"Privately, observers here anxious to see speedy release of official results - and whether they tally with independent count #Nigeriadecides",31,89,
582486006743638016,bbcworld,"""I have nothing to do with this crime. I hardly knew Meredith"" - Raffaele Sollecito speaks after acquittal http://t.co/PDMmucYy8f",47,39,
582484717188038657,bbcworld,"""It was like being born again"" - Raffaele Sollecito speaks for 1st time since acquittal over  Meredith Kercher murder http://t.co/7h7Y806vgw",82,79,
582480659576410112,BBCNewsnight,"In case you missed it, Benedict Cumberbatch read Williams Safire's undelivered speech for Nixon @letterslive  http://t.co/aFELuaLWLl",111,76,http://bbc.in/19zlLiD
582480405204480000,BBCiWonder,#DidYouKnow that the Danube salmon grow to the size of a man and live for 30yrs?! http://t.co/xuLuHfo4oH @nickthorpe http://t.co/CbPv9KCuZQ,266,310,http://bit.ly/1xrWBy8
582478208462897153,BBCtrending,Music festivals #Coachella and #Lollapalooza ban selfie sticks. Do critics who say they're narcissistic have a point? http://t.co/e0JxTmezJy,78,69,http://bit.ly/1DcwziW
582477869802221569,BBCkatyaadler,Ekathimerini: #Russia's ambo to #Greece says Greece's eurozone membership means Moscow will examine any Greek request for a loan v carefully,29,39,
582477681188540416,BBCkatyaadler,#Greek energy min in #Moscow today. #Tsipras follows in just over a week. Much speculation he may request a loan from #Russia,26,39,
582459419096662016,BBCAndrewH,Positive mood music here in Nigeria will make it harder for loser to cry foul. But it's much to early to be reaching definitive conclusions.,40,61,
582458513592594432,bbcworld,"#IranTalks negotiators ""closer than ever before"" - @bbclysedoucet as nuclear deal deadline approaches http://t.co/R9RzwlSkZy",48,69,http://bbc.in/19mVeoY
582457271944380416,bbcworld,Counting is under way in Nigeria's presidential election: http://t.co/lc1w5cAfHG For full #NigeriaDecides coverage: http://t.co/fLuNg6MIu9,53,123,http://bbc.in/1MmqEh6 http://bbc.in/19z5nyN
582451486556327936,bbclysedoucet,Going down to the proverbial wire with new 11th hour posturing #irantalks..1st full meeting of Foreign Ministers now underway..,28,34,
582448436550746112,bbcworld,There are now more Uber cars than yellow taxis in New York City http://t.co/InK8vqsP5e http://t.co/V8dUeWPwsD,293,403,http://bbc.in/1DjrFCm
582447193803661312,bbcworld,"""What does your wife do?"" - @geetapandeyBBC has a question for Indian men: http://t.co/eXkORQMeHt",51,54,http://bbc.in/1GG0ilB
582442448581980160,BBCBreakfast,Intensive talks to resume in Switzerland ahead of deadline for a nuclear deal with Iran http://t.co/7ri8BnNQ7R http://t.co/t3DB6gXGJq,55,97,http://bbc.in/1CBz6me
582437829457944576,bbcworld,We've a new business programme on @BBCWorld News TV. Join @BBCBenThompson &amp; @SallyBundockBBC at 0830 BST #bbcbizlive http://t.co/mkaE7S5LzQ,47,39,
582430419469103105,BBCSport,"Tiger Woods has dropped out of the world top 100 for the first time since 1996.

Full story http://t.co/XWjG7n58Zx http://t.co/EOB1nF1q15",179,404,http://bbc.in/1xO1QbF
582430317593624576,BBCOS,Voting in #Nigeria? Have you been affected by #bokoharam? Tweet us with your thoughts and experience as #nigeriadecides,24,28,
582415638016192512,BBCBreaking,Solar Impulse plane arrives in China; pilot @bertrandpiccard tweets arrival http://t.co/CEEaYkpiGA http://t.co/iWbLVtm9GF,640,600,http://bbc.in/1GFKBed
582412340353740800,BBCNewsAsia,Flood alert issued in Kashmir following torrential rain http://t.co/lnXB4Dsevd http://t.co/vGQslNPkTz,89,177,http://bbc.in/1BIMTUc
582403637135204352,bbcworld,Prada profit takes a hit from China http://t.co/T4ej4OEyIN,40,51,http://bbc.in/1IdcYyx
582399700164313088,bbcworld,"Australia orders new cockpit rules, following #Germanwings plane crash http://t.co/3j5fnDKTHI http://t.co/hIJM09QT3M",156,181,http://bbc.in/1G1phAP
582398565118570496,bbcworld,Monday's gossip column http://t.co/vt97E5J0yj,27,16,http://bbc.in/1Id8F6h
582393104961028096,BBCNewsAsia,A question for India's men: What does your wife do? http://t.co/DomsEpTk1X via @geetapandeyBBC http://t.co/biraAWBgat,86,84,http://bbc.in/1a9h1BH
582378857401049088,BBCNewsAsia,The perils of speaking out against Islamic law in Malaysia: http://t.co/4xDGIOyJ8Z via @BBCtrending,46,112,http://bbc.in/1xNC735
582373082226159616,bbcworld,Pension data 'sales' investigated http://t.co/Hw8iANZftA,28,19,http://bbc.in/1xNH5g2
582364019299913730,bbcworld,VIDEO: Bangladesh's ongoing political unrest http://t.co/E1XHb4yWvk,30,34,http://bbc.in/1IcBzUb
582363277461757952,bbcworld,World powers to meet Iran's foreign minister over nuclear programme http://t.co/abrf1EJUMx http://t.co/lOQB1rudgJ,96,150,http://bbc.in/1xNDiPW
582360537943711744,BBCNewsAsia,Lee Kuan Yew: Watching #Singapore mourn from afar http://t.co/yOskJ9TwRk http://t.co/0vVtTwsaPN,127,161,http://bbc.in/1GFhQ1a
582357412323172353,geetapandeyBBC,My story for @BBCNews @BBCAsia - A question for Indian men: What does your wife do? http://t.co/BRoUceWvXM,55,46,http://www.bbc.com/news/world-asia-india-31828529
582354367862431744,bbcworld,Parents rarely spot child obesity http://t.co/w1FQ1OZdkP,71,68,http://bbc.in/1IcsFGk
582347601837723648,bbcworld,PM warns voters of 'stark choice' http://t.co/4mnfP3Sjce,25,32,http://bbc.in/1IcmLF1
582344744153554944,bbcworld,Iran minister to meet world powers http://t.co/ixVNonGY7S,42,71,http://bbc.in/1IcksSz
582343638295932928,bbcworld,Asia shares mostly down in short week http://t.co/8H8WdWNTWz,31,24,http://bbc.in/1IcjyoZ
582338559731851264,BBCNewsAsia,Solar Impulse plane leaves Myanmar for China http://t.co/1zLskyNCvr http://t.co/BXpJi2s9ez,180,268,http://bbc.in/1Di6MHM
582338128926486528,BBCNewsAus,#WorldCup2015 : Michael Clarke dedicates win to Phillip Hughes http://t.co/MmP5s2QwqX http://t.co/FLG2OFmgSs,191,119,http://bbc.in/1BICJD4
582331767094403073,bbcworld,VIDEO: Arab League's military force plans http://t.co/ZsRt2MFQrs,28,50,http://bbc.in/1Ic8CYA
582324945662939136,bbcworld,Should parents ever worry about Minecraft? http://t.co/iq5kQIytEk,140,132,http://bbc.in/1Ic2FuH
582324943792279553,bbcworld,The special shoes http://t.co/4agILh4FYA,35,27,http://bbc.in/1xNjaxq
582324941825155072,bbcworld,VIDEO: Ukraine: On a drone mission http://t.co/zOoRfzZlTU,33,41,http://bbc.in/1Ic2GyN
582324940046770177,bbcworld,VIDEO: Growing concern for India's Christians http://t.co/gMRljg2UJ8,45,66,http://bbc.in/1xNjaxs
582318105491349504,bbcworld,Council bans creating 'bizarre' laws http://t.co/8Puc7PJDwd,25,35,http://bbc.in/1xNftrm
582305068235505664,bbcworld,Solar aeroplane heads for China http://t.co/kgufwiFJlf,80,138,http://bbc.in/1IbKSnj
582303384448999424,bbcworld,Count begins after close Nigeria vote http://t.co/GOo3DBC6Uh,54,114,http://bbc.in/1IbIWv4
582290905589288961,bbcworld,Republic of Ireland 1-1 Poland http://t.co/LjwBwoO3Hy,49,42,http://bbc.in/1xN07U2
582280161569218560,bbcworld,The perils of speaking out against Islamic law in Malaysia http://t.co/r0YTlEiDwv,79,145,http://bbc.in/1xMTkto
582279042239451136,bbcworld,ABN Amro executives renounce bonus http://t.co/TjiGd6cuZS,33,43,http://bbc.in/1IbkHgE
582279040431742976,bbcworld,How F1's title fight got interesting http://t.co/D5d3tOvIFX,36,31,http://bbc.in/1xMSCfL
582277918119825408,bbcworld,A question for Indian men: What does your wife do? http://t.co/yF9uTy9Pr0,81,85,http://bbc.in/1IbjGFr
582276829580554240,bbcworld,"Six-second drum solo that influenced more than 1,500 songs http://t.co/2WqTfNeP3H http://t.co/n5S8ZMrTSc",641,578,http://bbc.in/1Hd9lbC
582271633269854208,bbcworld,Body found days after NY gas blast http://t.co/mCkYEr3sgr,34,49,http://bbc.in/1IbcUiO
582259539539566593,bbcworld,Stranger than fiction: How @GameOfThrones is rooted in scientific fact http://t.co/dkFOsW5iUp http://t.co/H8baJ4NLes,309,272,http://bbc.in/1EkFRuZ
582254098134728704,bbcworld,Watching my country from afar http://t.co/h8jYqW3MZ5,33,39,http://bbc.in/1IaVnY6
582252405246599168,bbcworld,Deal creates largest travel retailer http://t.co/8dVmWb2jPo,36,36,http://bbc.in/1xMzE8Z
582246722283397120,bbcworld,Northern Ireland 2-1 Finland http://t.co/ZYQRYGHood,50,35,http://bbc.in/1IaOTsi
582244144908759040,bbcworld,Museum acquires Charles Dickens' iconic writing desk http://t.co/pbPhaeLiac http://t.co/mTjc5cDUv3,408,352,http://bbc.in/19g0oTB
582238839676239872,bbcworld,Vettel pays tribute to Schumacher http://t.co/mzIHnZjb5q,81,86,http://bbc.in/1IaH5Xk
582230873006800896,bbcworld,VIDEO: Alps crash cockpit recording leaked http://t.co/H0BezgFAPD,96,113,http://bbc.in/1IazCaT
582230867591995394,bbcworld,Jonas slimed at Kids' Choice awards http://t.co/fg6GPAAmxG,30,20,http://bbc.in/1xM7hYA
582217762086473728,bbcworld,"German newspaper Bild publishes transcript of ""last moments"" of #Germanwings flight http://t.co/FzDPvoulfF http://t.co/YEyMEJnV91",179,340,http://bbc.in/19wgrfY
582213475344125952,BBCNewsUS,"Shorter campaign, better accents. #GE2015 vs US presidential election http://t.co/yfP84j4wkR via @awzurcher http://t.co/M4RmkjRYX1",163,185,http://bbc.in/1CzppVz
582205015923769346,bbcworld,"An unscheduled second day of voting continues as #NigeriaDecides its next president
http://t.co/cLhKfukL3H http://t.co/3mdSHM70Eb",104,248,http://bbc.in/1xpO7r0
582193695748976641,BBCBarbaraPlett,US officials say key dispute in #Irantalks is how much research into advanced centrifuges Iran allowed in final years of agreement,53,55,
582181385336700928,bbcworld,"Thousands of Tunisians rally against terrorism after #BardoMuseum attack
http://t.co/5Tj7gJJSof http://t.co/RJR80Fe3yX",269,464,http://bbc.in/19gdJvh
582178524666179584,bbctms,The story of the #CWC15Final. http://t.co/dlpZ6ABDb0 #bbccricket http://t.co/Gn8D9fYZyV,175,149,http://www.bbc.co.uk/podcasts/series/tms
582170513428070401,bbc5live,"'Ferrari's win has revitalised F1""
Reaction to Vettel's Malaysian GP win in our podcast #bbcf1 http://t.co/vPhoFWv8OZ http://t.co/hN1a8G8lsD",221,171,http://bbc.in/1EkKlBQ
582160973139734528,bbcworldservice,"Sounds like ""skeletons copulating on a tin roof""? The misunderstood harpsichord http://t.co/s201yrxbtr http://t.co/zltPaMn1ST",169,137,http://bbc.in/1EIF1Tx
582155534310219776,BBCEngland,Stranger than fiction: How Game of Thrones is rooted in scientific fact http://t.co/6OCAf5zwXp http://t.co/8Zb5iAIzj6,376,310,http://bbc.in/1xJUPbR
582155461597749248,BBC_HaveYourSay,"Singapore, #NigeriaDecides and a New York fire. Thanks for sharing your news pictures with us: http://t.co/Yvc8tpHGeQ http://t.co/v91waqNcXG",70,56,http://www.bbc.co.uk/news/in-pictures-32094711
582151147445682176,bbcworld,"Local elections in France take place with polls suggesting a Sarkozy victory
http://t.co/gbHUsKttyi http://t.co/ckfne9PMXD",74,101,http://bbc.in/1ClQSZf
582143707559927808,bbcworld,"New Greek bailout plans, put forward by Prime Minister Alexis Tsipras, studied by creditors http://t.co/Y7pm3vhz6P http://t.co/h9KVghTjWg",81,127,http://bbc.in/1xpkbew
