twid,tweep,twtext,fav,rt,url
583744492290867202,huffingtonpost,"More Americans trust Fox News than Obama on climate change, poll finds http://t.co/IpFKGwnz3c",43,59,http://huff.to/1BVvQOU
583743335359217665,huffingtonpost,20 photographs that prove negative space can be positively gorgeous http://t.co/5uCLbQDH5i http://t.co/vCJNPZcQsY,161,99,http://huff.to/1MHkI2k
583742478861340672,huffingtonpost,World leaders reach tentative deal with Iran -- now they have to sell it http://t.co/s1UuEEaW1u,19,30,http://huff.to/1BVul3j
583741975909793792,huffingtonpost,"Obama on Iran deal: ""This has been a long time coming"" http://t.co/Arwl5dGGOO",23,37,http://huff.to/1MHjLas
583741475415928834,HuffPostCollege,"Expelled college student says it wasn't rape, just role playing http://t.co/dV1djciYZH",13,15,http://huff.to/1MHjq7v
583740719036309504,huffingtonpost,You can now buy Robert Durst's childhood home http://t.co/VDly824Mnp,11,15,http://huff.to/1BVsVWk
583739462133424129,huffingtonpost,Why corporate America is finally raising wages http://t.co/rR4fvs4mlX,36,41,http://huff.to/1BVrV4J
583739208642199552,HuffPostCollege,Student admits to hanging noose from tree at Duke University http://t.co/zvE2jqXJNZ http://t.co/Pz51to0qKj,70,178,http://huff.to/1MHhHz9
583738204001533952,huffingtonpost,"Let's put LeBron James' career thus far in perspective, shall we?  http://t.co/SEALyX5DY7",21,32,http://huff.to/1BVqIu1
583737814841364480,HuffPostTech,Brilliant invention could kill bulky phone chargers for good http://t.co/PgljlhTZ5Q http://t.co/pxggGqdPEU,124,143,http://huff.to/1yHrlGm
583736942182801408,huffingtonpost,8 things kids of divorce want parents to know http://t.co/W1j4foMxV9,36,33,http://huff.to/1BVpoHI
583735689046548482,huffingtonpost,Bob Odenkirk &amp; David Cross are reuniting for a Netflix show http://t.co/FfFQvvfE8C http://t.co/lBX9fULrXT,138,79,http://huff.to/1NLbeQW
583734427035029504,huffingtonpost,"The new period drama, ""Wolf Hall,"" is a masterful study of power and politics  http://t.co/uDgQgbbuc2",33,15,http://huff.to/1BVmXF3
583731911790632961,huffingtonpost,Record number of reported LGBT homicides so far in 2015 http://t.co/uN1NfRHtId,21,71,http://huff.to/1BURkeG
583730651599413248,huffingtonpost,Kourtney Kardashian shares the first photo of baby Reign  http://t.co/AuFt6HJLG0,26,13,http://huff.to/1BViYrW
583729393673101313,huffingtonpost,"With Bob Menendez stepping down from top foreign relations post, all eyes are on Ben Cardin's Iran policy http://t.co/FcllANGH9g",11,12,http://huff.to/1MHaGOT
583728227723653120,huffingtonpost,Pope Francis washes feet of 12 prison inmates during Holy Thursday ritual  http://t.co/yfjJaPiS2X http://t.co/HB1GfakCNz,407,379,http://huff.to/1BVgzh1
583726878361530368,huffingtonpost,Watch these amazing 12-year-old hip-hop dancers turn down for what http://t.co/abrs0V1ed4,27,18,http://huff.to/1MBtLlt
583725618912702464,huffingtonpost,The one question women should ask their doctors http://t.co/dU5fnn8QyF http://t.co/EwNFcF7pSH,17,21,http://huff.to/1BVdttl
583724360327892992,huffingtonpost,The hardest part about growing up as a transracial adoptee  http://t.co/qzObEbLA46,29,18,http://huff.to/1BRsTiq
583723105908043776,huffingtonpost,The Beastie Boys' Adam Horovitz gives the most adorable love advice to teen girls http://t.co/xOBsCRx8Ga,50,21,http://huff.to/1MH663h
583721842650836992,huffingtonpost,Teen hero turns the tables on college admissions by rejecting her rejection letter http://t.co/3Y5dmlO1mn,65,55,http://huff.to/1NBaiN7
583720587547308034,huffingtonpost,Teen with cerebral palsy ask @TheEllenShow (and her dance moves) to prom http://t.co/21wUMailUc,19,25,http://huff.to/1BV81a2
583719326382956544,huffingtonpost,7 signs you're sleep-deprived http://t.co/H51mFT5RQi http://t.co/wsw6EtLowL,81,90,http://huff.to/1MH3gen
583718072319680515,huffingtonpost,Jodeci aka The Bad Boys of R&amp;B join @HuffPostLive to talk all about their reunion album http://t.co/2Y54smStl5,29,31,http://huff.lv/1AKKPup
583716816926728192,huffingtonpost,"This school is supporting trans teens in the simplest, most powerful way http://t.co/ffHk9xmfOS",33,33,http://huff.to/1BV4bxr
583715551505162241,huffingtonpost,#VeryRealisticYA hilariously describes the harsh reality of growing up http://t.co/2AL7u5PdXC,18,23,http://huff.to/1BHWxWj
583714294023528449,huffingtonpost,Interactive game captures the harrowing reality of being harassed http://t.co/vVpyz5V7fs,18,15,http://huff.to/1BV1MTq
583713130833784832,huffingtonpost,Dog who walks on her elbows saved from likely euthanization http://t.co/Y9AEe1ic30 http://t.co/t2En1ua56M,218,151,http://huff.to/1MGZ2U3
583711780532289538,huffingtonpost,America's most romantic train trips http://t.co/pcr5pofsVa http://t.co/d9l1bsAgcg,223,124,http://huff.to/1MGY6iI
583710527706259456,HuffPostTeen,"""Once you’ve accepted your flaws, no one can use them against you."" -- A Game of Thrones #QOTD",152,125,
583710520924053506,huffingtonpost,"Longtime anchor Lin Sue Cooney leaving 12 News after 31 years
 http://t.co/dArV18JQIT",8,8,http://huff.to/1MGXaL5
583709264339931137,huffingtonpost,"The ""Goonies"" town, 30 years later http://t.co/7oL1YkBPo4",84,66,http://huff.to/1BUXiw4
583708008561147904,huffingtonpost,The sneaky hotel fee you should always check for http://t.co/SfPVy8E0RH,22,22,http://huff.to/1MGV9yw
583706745475887104,huffingtonpost,10 things you never knew about Central Park http://t.co/Z3GnFVpIDR http://t.co/TGaYF9mLkn,108,89,http://huff.to/1MGU4GQ
583705486094163970,huffingtonpost,World's oldest person wants President Obama to attend her 117th birthday party http://t.co/ZYxdvDIokq,56,55,http://huff.to/1MGSWmL
583704229635825664,huffingtonpost,California wine region to host special summer camp for wine-o's http://t.co/GfAKXmObKW,29,32,http://huff.to/1BUStD5
583702970249957376,huffingtonpost,Record number of reported LGBT homicides so far in 2015 http://t.co/uN1NfRHtId,16,50,http://huff.to/1BURkeG
583701710767554560,huffingtonpost,Watch this documentary to understand the institutionalized racism in Ferguson http://t.co/2HH2tkjdXe,70,65,http://huff.to/1MGQ35m
583700456595185664,huffingtonpost,"Body parts have been found from all 150 Germanwings victims, prosecutor says http://t.co/p3w2rflwei",13,32,http://huff.to/1BUP1sd
583699195208564736,huffingtonpost,"The 4 best parts of the Final Four, by @schultz_report http://t.co/fqpDtXLR0Y",8,8,http://huff.to/1BUNRgc
583697939865939968,huffingtonpost,"Offensive, racist, sexist email didn't violate university policies, UMD president says http://t.co/yJsvQrtgBA",6,27,http://huff.to/1MGN9xD
583696677128769536,huffingtonpost,"For North Carolina's attorney general, running for governor will mean taking on his top client http://t.co/eo2f1SAixC",8,9,http://huff.to/1BULj1A
583695476920299521,huffingtonpost,"George R.R. Martin just released a new ""Winds of Winter"" Sansa chapter http://t.co/h0MqtevCDn http://t.co/W9Y77HJjJz",145,133,http://huff.to/1MGLhVt
583694163515932672,huffingtonpost,"Florida prison workers who were in KKK plotted to kill black inmate, officials say http://t.co/scLsYvpTgC",27,72,http://huff.to/1MGKfZL
583693138956390400,ledbettercarly,"Are you, are you, coming to Dubai? --&gt; 'Hunger Games' Theme Park Is Officially Happening http://t.co/XznD4kWeUu http://t.co/4aTdubO2wB",48,67,http://huff.to/1BUCa9b
583692906717908992,huffingtonpost,"""How a fart paid my bills"" http://t.co/2KbGVxdkZa http://t.co/s9bNgOiBLR",73,59,http://huff.to/1MGJgss
583692017772859392,HuffPostLive,LIVE on #Periscope: We're taking your classy questions for Elisabeth Moss right here!  https://t.co/930sVSlgS4,5,6,https://www.periscope.tv/w/Vv6z4DE4NDkyfDE5NTUyODRodZ0MPF-ez1rWz_EzrLcqPqntqMavytEXyHesAWuzkQ==
583691646065364992,huffingtonpost,"Why keeping a journal is important, even if you're not a writer http://t.co/NTFIlEvuvm http://t.co/XsDRpPzkSo",154,125,http://huff.to/1BUGcP0
583690389485400065,huffingtonpost,"This doctor has performed more than 1,500 gender reassignment surgeries http://t.co/CVlmYdkzSH http://t.co/Wfvg1i5qmk",30,28,http://huff.to/1MAysMw
583689127167668224,huffingtonpost,How two women are trying to change the dating game for people with autism http://t.co/jkgozmGPql,25,28,http://huff.to/1BTOqqF
583688710794776576,huffingtonpost,"German shepherd puppy helps load the dishwasher, proves he is a true gentleman http://t.co/48uhLsdt5d http://t.co/eJDJudUpoZ",245,224,http://huff.to/1BUjbeU
583688372171997184,huffingtonpost,"Elisabeth Moss joins @HuffPostLive to discuss the final episodes of ""Mad Men"" and answer your questions http://t.co/thmYWwtXiI",16,10,http://huff.lv/19Dul0I
583687869430128640,huffingtonpost,"JUST IN: U.S., Iranian officials say framework for nuclear deal reached http://t.co/1ULL4Z83mA",31,50,http://huff.to/1MGF4sK
583686614624370688,huffingtonpost,A brief history of Somalia's al-Shabab terror group http://t.co/jZwOPMjTv1,20,25,http://huff.to/1MGE0VO
583685356442247170,huffingtonpost,A spellbinding week: What are the gains and losses for LGBT rights and what battles lie ahead? http://t.co/DdhkoD0bWg,17,22,http://huff.to/1BUzyID
583684104161468417,HuffPostOWN,What happened when this working mom got a makeover from an all-star beauty team http://t.co/0J2lj2FRXk http://t.co/gswuxkX4tQ,34,14,http://huff.to/1MGBTkC
583684097240862720,huffingtonpost,"""Morning Joe"" commends Arkansas governor for handling of ""religious freedom"" bill http://t.co/x26TTJe8Gu",22,11,http://huff.to/1MGBRcF
583682946185486338,huffingtonpost,"How one photo helped me make peace with my ""flaws"" http://t.co/XbsKHnL2zw http://t.co/iOzLz3Ui55",93,37,http://huff.to/1BUwIDv
583682585152380929,huffingtonpost,Retailers push for delay in implementing new data security features http://t.co/9goc9jqpFq,11,10,http://huff.to/1MGAx9F
583681582516596737,huffingtonpost,"Artist rips open Grimms' fairy tales to reveal their gruesome, feminist roots http://t.co/IrF29eGDXe http://t.co/9grf1e5JFm",105,80,http://huff.to/1MGzFSv
583680321876549632,huffingtonpost,Frida Kahlo's love letters give a glimpse into the guarded artist's private life http://t.co/bVFJkaMQEj http://t.co/iokIaufyha,407,299,http://huff.to/1MGyEdd
583679060590604288,huffingtonpost,"Giuliana Rancic says she got death threats after ""Fashion Police"" controversy http://t.co/3PPoIudCZU",10,12,http://huff.to/1MGxIp1
583677802551111680,huffingtonpost,Al-Shabab gunmen attack a university in Kenya. @NancyRedd takes you through today's top world news http://t.co/yHAySOZDeT,13,33,http://huff.lv/1afaWDz
583676546784874496,huffingtonpost,"Bacon jerky is weird, but you'll probably like it anyway http://t.co/fQAs34ajgl http://t.co/n1uGQswina",54,46,http://huff.to/1MGvANZ
583675471801483265,huffingtonpost,"Exercise, not diet, has the biggest impact on weight as we age
 http://t.co/WqWNPnjnu2 http://t.co/morJ2lLFuS",261,326,http://huff.to/1BUoL13
583673909721092096,Schultz_Report,The 4 best parts and keys to the Final Four: http://t.co/JiMiPXs3yp,10,10,http://huff.to/19MizQV
583672814877732864,huffingtonpost,These interchangeable heels could revolutionize women's footwear http://t.co/EQFQrcriB2 http://t.co/KDbg7uJM6V,447,446,http://huff.to/1BUm4g1
583671512584081410,huffingtonpost,FTC Commissioner Julie Brill discusses consumer privacy with @HuffPostLive http://t.co/kCIYPSalfr,8,8,http://huff.lv/1GznoZ7
583670256608083968,huffingtonpost,This gluten-free pasta has about as much protein as steak http://t.co/jdiP7hNRCd http://t.co/HVZGsCXraw,142,88,http://huff.to/1MGpQUt
583668997146705920,huffingtonpost,"This ex-con left prison with the goal of improving inmates' lives, and he's doing just that http://t.co/8oa0rCjDoc",40,23,http://huff.to/1BUi4ff
583667624485244928,raushenbush,"Pope Francis washes feet of a woman prisoner on Holy Thursday.  ""Love one another as I have loved you” http://t.co/6HCZmEspbZ",235,269,
583667029342724096,HuffPostTaste,"Everything you never knew you wanted to know about Peeps 
http://t.co/Wr7MFnli9G http://t.co/1XzhEVu76Z",82,107,http://huff.to/1Flxjle
583666480530771968,huffingtonpost,Happy National Peanut Butter and Jelly Day! http://t.co/Hp5SceVZSP http://t.co/1cjpjhFkve,281,327,http://huff.to/1MGmbWG
583665468382322688,huffingtonpost,Feds arrest two women in New York City in alleged terror plot http://t.co/Gs8N0Jf0mL,15,23,http://huff.to/1MGlgFL
583665223875354625,huffingtonpost,The best (and absolute worst) gluten-free beers http://t.co/wCquJYiOyA http://t.co/gH7X4tt8tj,71,71,http://huff.to/1MGl09V
583663960978804738,huffingtonpost,"The new film ""Autism In Love"" explores how those with autism navigate love http://t.co/cJZT7ylMRT #WorldAutismAwarenessDay",107,108,http://huff.lv/1GHnnnR
583662706504372224,huffingtonpost,Here's what actually happens in Shakespeare's most famous plays http://t.co/vHC5rIQAs8 http://t.co/V7ghQCZOh1,111,84,http://huff.to/1MGiAbi
583661445730201600,huffingtonpost,"Robert Schuller, founder of the Crystal Cathedral, dies at 88  http://t.co/HJgMK7Ftez http://t.co/bniDS1F3HI",47,97,http://huff.to/1BUam4R
583660193642348544,huffingtonpost,"Some personalities are more likely to apologize than others
 http://t.co/ZNJ7FX5ahB http://t.co/dQfBLv7JAv",77,69,http://huff.to/1BU8Tvu
583658934508113920,huffingtonpost,26 gorgeous photos that shatter autism stereotypes http://t.co/IJj0HouX7B #WorldAutismAwarenessDay http://t.co/2sL9DF6raA,486,648,http://huff.to/1BTGPIA
583657671863234561,huffingtonpost,"""Children's Hospital"" actor @robhuebel gives @HuffPostLive the scoop on season six coming up http://t.co/8BNIuj5rSL",8,3,http://huff.lv/1wYdtfy
583656412162748416,huffingtonpost,The funniest April Fools' Day pranks of 2015 from around the web http://t.co/bWkmyEFyEM http://t.co/TsPtogXZ6L,155,129,http://huff.to/1BU55KD
583655905213943808,huffingtonpost,"Officials: Iran, US agree outline nuclear accord but dispute disclosure http://t.co/shSmgv9tHE",10,26,http://huff.to/1BU4rgh
583653894410149888,huffingtonpost,A huge sandstorm made Dubai look like Mars http://t.co/XzlTu7nMPj,37,57,http://huff.to/1MG9xHq
583652639134593024,huffingtonpost,Tom Cotton to the gays of America: At least you're not living in Iran http://t.co/G7cGeiodSu,25,43,http://huff.to/1BU1hJh
583651379664834560,huffingtonpost,Your birthday says a LOT about what happens in your home http://t.co/PSHZ3ei5vD,44,30,http://huff.to/1yG5RK5
583650122518650880,huffingtonpost,11 photos that will make you want to move to Paris http://t.co/0reYtCWgMc http://t.co/mHTkX7GL4A,168,134,http://huff.to/1IQf0Wg
583648868530806784,huffingtonpost,How to take the best food photos with your phone http://t.co/6qCDV3yQFO http://t.co/NK5larA08W,76,42,http://huff.to/1MG4fvx
583647607685312512,huffingtonpost,"Indiana GOP leaders seek to add LGBT protections to ""religious freedom"" law http://t.co/VNJ3NiPeUo",21,42,http://huff.to/1BTWfN2
583646349394055171,huffingtonpost,"Prosecutors: Germanwings co-pilot researched suicide methods, cockpit security http://t.co/wahao0xU5h",13,22,http://huff.to/1BTUSxW
583645259546099713,huffingtonpost,Salesforce is helping employees get out of Indiana http://t.co/5yTBtAMa2X,40,38,http://huff.to/1MG0hDc
583643833000452097,huffingtonpost,"15 photos from ""Roar,"" the wildest movie you've never seen (Photo: Drafthouse Films)  http://t.co/pnL8CJnUOf http://t.co/FZlHAdYqhe",44,25,http://huff.to/1BTSrLQ
583642574059102208,huffingtonpost,There's a new SkyMall in town http://t.co/bG1RNyyyJr,8,11,http://huff.to/1BTRbZ4
583641316548018177,huffingtonpost,13 companies that aren't waiting for Congress to raise the minimum wage http://t.co/7p0zNdR6Hc,35,49,http://huff.to/1BTPUB2
583640768163753984,HuffPostLive,We're madly in love with today's guests. http://t.co/xh0NjKxRbo,40,19,
583640559031623680,huffingtonpost,Second black box of crashed Germanwings plane found http://t.co/kk18apTLga,22,36,http://huff.to/1BTOZkh
583640057728389121,huffingtonpost,What it's like to date with autism http://t.co/jkgozmGPql,30,30,http://huff.to/1BTOqqF
583638796614393856,huffingtonpost,The importance of having a mentor http://t.co/LXpBkl9UII,46,54,http://huff.to/1MFSCof
583637635358416896,huffingtonpost,Cubs pitcher compares Wrigley Field to Baghdad http://t.co/De9V9KCS4H,4,15,http://huff.to/1MFRgdl
583636529660174338,HuffPostPol,MORE: LGBT protections added to Indiana's religious freedom law http://t.co/5WhHb7MEAe,31,60,http://huff.to/1MFPZCN
583636280573067264,huffingtonpost,Billboards reflect push to prioritize affordable housing in London http://t.co/L520CF3U89,10,8,http://huff.to/1BTKztK
583635020880941056,huffingtonpost,Iran pardons British woman jailed for volleyball protest http://t.co/5Au7ngyFcE,17,17,http://huff.to/1MFOapz
583633768554070017,huffpost50,5 things parents say and what they really mean http://t.co/hql6amWHeX,13,14,http://huff.to/1BTIfmj
583633765873909760,huffingtonpost,"Jeb Bush: Indiana needed ""more consensus-oriented"" approach to its religious freedom law http://t.co/qGgD4wqhZN",13,17,http://huff.to/1MFMLPP
583632509444972544,huffingtonpost,Germanwings says it was unaware of co-pilot's 'depressive episode' http://t.co/Pw3RXf7fVj,12,7,http://huff.to/1IU2HIL
583631250457493505,huffingtonpost,How celebrities are using social media to promote more than just their new movies http://t.co/Bhso4R3n8A,22,19,http://huff.to/1BTFAsP
583630165386907650,huffingtonpost,"The ultimate guide to using a fitness ball
 http://t.co/xSpP39HnQ2 http://t.co/8BhUtInSIf",146,50,http://huff.to/1MFInjV
583629999816761345,thirdmetric,"The best sleep hacks, all in one chart http://t.co/2iCCz4gLGb",34,15,http://huff.to/1MFIeNo
583628734244253696,huffingtonpost,Weird signals from space get... even weirder http://t.co/IH0aaKEcG7,52,51,http://huff.to/1MFGTGl
583627474896060416,huffingtonpost,Why Frank Lloyd Wright didn't want art hung in his homes http://t.co/Qs68jqSwv5,34,36,http://huff.to/1MqZ964
583626213694033920,huffingtonpost,Rebels seize presidential palace in Yemen's Aden http://t.co/kBWptJ3PTE,6,22,http://huff.to/1MFE5c8
583624957344796672,huffingtonpost,Phoenix cop who killed an unarmed black man won't face charges http://t.co/wfFdxByZml,19,67,http://huff.to/1BTzSHC
583623696692174849,huffingtonpost,"Militants attack Sinai checkpoints, 18 dead http://t.co/5oGHNdV6Zr",9,22,http://huff.to/1MFBpLL
583623604518133760,HuffPostBlog,"To my egg donor: You not only helped to create a life, but you made mine complete http://t.co/C1ZhP6P4FD http://t.co/uOyWpNqqMo",98,45,http://huff.to/1BRwkFP
583622441336987648,huffingtonpost,The strange ways your name influences your behavior http://t.co/vSnfa61WTc,55,46,http://huff.to/1MzM5eU
583621180139118593,huffingtonpost,"How ""See You Again"" became the anthem for Paul Walker's tribute in ""Furious 7"" http://t.co/ar9iOQh3MM",38,35,http://huff.to/1MFyD96
583619923496304640,huffingtonpost,Watch the first trailer for the Amy Winehouse documentary http://t.co/d9ehaUKy26,64,74,http://huff.to/1BTvbgQ
583618667809742848,huffingtonpost,11 weird things you didn't know you could take on a plane (including antlers)  http://t.co/erOBpwSyM3,29,28,http://huff.to/1Muf1EU
583617409707335680,huffingtonpost,Syrian rebels capture last regime-held border crossing with Jordan http://t.co/DMvVdEKWzt,9,16,http://huff.to/1BTtOyT
583616148228419584,huffingtonpost,4 types of savings addicts: which one are you? http://t.co/gjpRiRYFth,24,26,http://huff.to/1MFs7PL
583615079125516289,huffingtonpost,"Starbucks adds some new healthy menu options, including veggie smoothies http://t.co/TxbIdn9mj3",65,66,http://huff.to/1Mu3mG9
583613631226630144,huffingtonpost,Cats prefer classical music when they're having surgery http://t.co/VOtlBGfHJL,54,45,http://huff.to/1MEHurL
583612371446460417,huffingtonpost,The EU is preparing antitrust charges against Google: WSJ http://t.co/6kq7MkGInL,11,21,http://huff.to/1BTrlnR
583611115713777664,huffingtonpost,Here's where your bad breath is actually coming from  http://t.co/wG80M4G95G,31,22,http://huff.to/1NK3jmS
583608597021646848,huffingtonpost,It's about to get so much easier to watch HBO http://t.co/MQIsmZRfbb,48,30,http://huff.to/1BTpvU8
583607342467567618,huffingtonpost,"""I felt worthless because I wasn’t pretty and thin"" http://t.co/CSvrHLyc1x",49,38,http://huff.to/1BRuFQu
583605572823621633,huffingtonpost,California governor orders water cutbacks http://t.co/46geqyab3U https://t.co/e2wLARnjai,10,18,http://huff.to/1CdVVHY https://cards.twitter.com/cards/8n1hr/thw
583603564276281344,huffingtonpost,15 times food and home decor came together in perfect harmony http://t.co/FId6JOtxzq http://t.co/FAgiWfVWfy,82,52,http://huff.to/1EFolS8
583599792980422656,huffingtonpost,"There's a new ""Straight Outta Compton"" trailer http://t.co/eCRxaRZHzq",41,32,http://huff.to/1BRpkc2
583596015808356353,huffingtonpost,This kangaroo gets care and cuddles after being found next to dead mom http://t.co/D6GXihxGcz http://t.co/KgUQilgtU5,164,101,http://huff.to/1MBbftE
583592246865436672,huffingtonpost,Watch guys attempt to explain how periods work http://t.co/qBPp4lsUhH http://t.co/k5H7k8XcFR,110,67,http://huff.to/1BRnyYi
583588464718913537,huffingtonpost,Here's a photo of Teresa Giudice in prison http://t.co/0FA8n1hbfW,15,11,http://huff.to/1MB7t3h
583587231811641344,huffingtonpost,"Iran nuclear are talks progressing, but still no deal http://t.co/tocBx69VDK",19,21,http://huff.to/1BTggDi
583584701052518401,huffingtonpost,Researchers discover new source of airborne antibiotic-resistant superbugs http://t.co/UutdojiwAV http://t.co/T5kZztSP9c,46,82,http://huff.to/1BRkmMp
583580915852562432,huffingtonpost,5 life lessons we can learn from Deepak Chopra http://t.co/XurSu7NZks http://t.co/gO4E8pOp1P,96,65,http://huff.to/1Muwhdf
583578402197737472,HuffPostUK,This mentally-ill British grandfather is one of 1000's of people on death row http://t.co/ZjJl20DvbD http://t.co/fa5LuDZaXh,18,31,http://huff.to/1MELk48
583577145164824577,huffingtonpost,Why 50 people all wore the same outfit on Instagram this weekend http://t.co/2FiprmEwLO http://t.co/spzcJ6Vpi8,69,51,http://huff.to/1MB21O0
583575883451146241,huffingtonpost,Watch Rihanna give prankster Jimmy Kimmel a taste of his own medicine http://t.co/YbkFNtxZMo,93,62,http://huff.to/1BTbg1E
583574638829170689,HuffPostGreen,Photographer sees waves in ways you've NEVER seen before http://t.co/1QMMrFcOh7 http://t.co/gYs3IPaaTV,650,444,http://huff.to/1MBlVbE
583574627617734656,huffingtonpost,Stressed-out cats prefer to listen to classical music http://t.co/VOtlBGfHJL,65,61,http://huff.to/1MEHurL
583573371365023746,huffingtonpost,"Al Qaeda frees 300 inmates from Yemeni prison, officials say http://t.co/wvL3cNQKXj",16,36,http://huff.to/1MEGhk5
583573364964491264,huffingtonpost,This Indiana pizza parlor may be the state's first business to proudly reject gay couples http://t.co/oDnKdsq8se,15,39,http://huff.to/1MB16gj
583570850626043904,huffingtonpost,Donations pour in for Indiana pizzeria that won't cater gay weddings http://t.co/EmCphjUtA8,23,32,http://huff.to/1MEDszH
583569594637492224,huffingtonpost,"Versace ""rip-off"" of an American Apparel t-shirt sells for hundreds of dollars http://t.co/6rApj6lbLZ http://t.co/jkoKdajC6v",47,60,http://huff.to/1MB0583
583566817764978688,huffingtonpost,Suicide bombing kills at least 16 at anti-corruption rally in Afghanistan http://t.co/D79ZCBOpHT,13,36,http://huff.to/1MEzrex
583565815359873024,huffingtonpost,Seattle's wage hike reminds us a $9 minimum wage isn't enough http://t.co/NuN6agxEmZ,38,48,http://huff.to/1MAZ9R6
583562040855367680,huffingtonpost,"Betty White doesn't understand why people say she's had a ""comeback"" http://t.co/8oi8EvstCU http://t.co/whKwo84R1x",87,44,http://huff.to/1MvqzrE
583558265268744192,huffingtonpost,Bow down to surrealist queen Frida Kahlo http://t.co/5onf5wfwms http://t.co/OkxqmuZl20,294,222,http://huff.to/1BReSkF
583556249272332289,huffingtonpost,Airbnb to allow American travelers to book lodging in Cuba http://t.co/b7COSCXmPt,40,48,http://huff.to/1BT3xAx
583554493616381952,huffingtonpost,This is what an affair looks like (NSFW) http://t.co/2Xpra2x9Of http://t.co/ciHZBZxVpq,83,44,http://huff.to/1BRcCtA
583550718281408512,huffingtonpost,Obama signs order creating a new cyber sanctions program http://t.co/gCnYO41vXx,28,29,http://huff.to/1MASqXu
583546944078897152,huffingtonpost,Did illegal gas siphoning lead to the East Village explosion? http://t.co/cXWsHDPj82,13,16,http://huff.to/1MAOPsq
583543168098037760,huffingtonpost,"This is everything you need to know about ""Game of Thrones"" http://t.co/asKUyjQEyq",51,36,http://huff.to/1NBxR8k
583540651897262080,huffingtonpost,Portland Airport carpet becomes online superstar http://t.co/ZaY3oMwFP6,21,18,http://huff.to/1MEadNu
583539395137040384,huffingtonpost,3 staples every true Southerner knows how to make http://t.co/uyHAWGsW3y http://t.co/zAsgh0YtFs,40,25,http://huff.to/1NK60F3
583535616664674304,huffingtonpost,Watch Ted Cruz repeatedly say he wants to repeal something that's not a federal law http://t.co/ZMLFY2LXcn,30,38,http://huff.to/1MAIhKi
583531840352473089,huffingtonpost,CNN panel gets heated over Trevor Noah Twitter controversy http://t.co/bxzQRd6k7N,13,16,http://huff.to/1NJZIFe
583528068532334593,huffingtonpost,Hotel in a volcano-waterfall is the sweetest escape you'll ever take http://t.co/bgGXGsJtfZ http://t.co/EvqueKJ2w1,220,199,http://huff.to/1NJVjCd
583524291666382848,huffingtonpost,The 2016 election will be live-streamed. Will we watch? http://t.co/jJl0weNFkI,21,22,http://huff.to/1NJX0zI
583521780008165376,HuffPostGreen,The new wave of GMOs: pink pineapples and purple tomatoes http://t.co/IlLvhFNAsV,33,52,http://huff.to/1MAwUSy
583520515068977152,huffingtonpost,"Kentucky: Our same-sex marriage ban isn't anti-gay because it applies to straight people, too http://t.co/3QLobGfi0S",24,71,http://huff.to/1MAAagT
583516742690992128,huffingtonpost,"Inside the practice of a doctor who has performed 1,500 gender reassignment surgeries http://t.co/CVlmYdkzSH http://t.co/sAghxOdd6t",65,60,http://huff.to/1MAysMw
583512968316477441,huffingtonpost,It's time to get on board with the bucket hat http://t.co/888iew4XKo http://t.co/WMcku7Fcs8,69,45,http://huff.to/1MAwUC0
583509287416246272,huffingtonpost,"The death of fake reality television and the birth of ""Connected"" http://t.co/Oz87kuZeFr #IAMCONNECTED http://t.co/op69zkSyhx",39,33,http://huff.to/1NJLFzH
583505420582531073,huffingtonpost,Why would a gay person want a cake baked by bigots? http://t.co/OPJ98baPA4,81,56,http://huff.to/1NGwnvv
583501643435667456,huffingtonpost,"Arkansas governor: My son asked me to veto ""religious freedom"" bill http://t.co/9u0sEqt3kG",58,49,http://huff.to/1NJHLXt
583497868750749696,huffingtonpost,The mensches at Ben and Jerry's have created a charoset-flavored ice cream for Israel http://t.co/WlNSvTAaDG http://t.co/v09tDmf2Q3,96,81,http://huff.to/1xyE2rH
583496863762010112,huffingtonpost,"Masked gunmen open fire at university in Kenya, police say http://t.co/qjs7qX7fMK",25,63,http://huff.to/1BSHf1Y
583494100936196096,huffingtonpost,It's cherry blossom season! http://t.co/PSXfjHBpQK http://t.co/li7Cv9IDfr,371,228,http://huff.to/1NJz13L
583490317413912576,huffingtonpost,The strange ways your name influences your behavior http://t.co/vSnfa61WTc,119,86,http://huff.to/1MzM5eU
583486592842649600,huffingtonpost,"Here's everything Iggy Azalea says in ""Furious 7"" http://t.co/8PFIDlmSAP",15,19,http://huff.to/1NJvXEN
583483946337488896,huffingtonpost,Now leading HuffPost: WATER LIMITS HIT CALI  http://t.co/5Pix3rmzvA http://t.co/7Bt2b4VBSo,100,209,http://huff.to/1gahEfF
583482768019087360,huffingtonpost,The 9 most secretly awesome places in America http://t.co/VhSuNuUUFH http://t.co/tkndF2JsEZ,619,350,http://huff.to/1NJsLJb
583479158573031425,huffingtonpost,"5 crucial lessons from the recent measles outbreak
 http://t.co/GaiDGUwFAH",18,35,http://huff.to/1NJrodq
583472704378011648,huffingtonpost,Europe's 6 best beaches http://t.co/atQyfogg6P http://t.co/NstjhwUOVI,276,582,http://huff.to/1NjDHNr
583468927063351296,huffingtonpost,4 common student loan problems and how to deal with them http://t.co/d10kODOS0t,92,65,http://huff.to/1NIKHUk
