dt,title,href,newstxt
2015-02-09 12:16:37,"Automakers don't protect you enough from car hackers, senator says - Feb. 9, 2015 ",http://money.cnn.com/2015/02/09/technology/security/car-hack/index.html,"Car makers are not doing enough to protect your safety and privacy from hackers, according to a new report from Senator Ed Markey.
We don't yet live in a world where hackers can crash your car. But computer engineers widely agree we're heading in that direction by connecting our cars to the Internet.
The report was put together by the senator's staff with the help of well-known computer security researchers. It found ""an alarmingly inconsistent and incomplete state of industry security and privacy practices"" by all of the world's largest car makers.
Every major car manufacturer -- from Ford (F) and General Motors (GM) to Nissan and Volvo -- was subject to inquiries from the Massachusetts senator. The only ones that didn't respond were Aston Martin, Lamborghini and -- perhaps surprisingly, given how vocal it is on these issues -- Tesla (TSLA).
The report builds on the idea that your car is a giant computer and can be hacked. Last year, CNNMoney explored how car makers are rushing to expose your car to outside connections (via cell phone networks, WiFi, Bluetooth) even though the inside of your car remains dumb and vulnerable.
It's a chasm that could have disastrous consequences.
The safety problem
Cars are now connected to the Internet. That means someday in the not-too-distant future, a hacker could knock your car off the highway.
Senator Markey's staff found that 100% of modern cars have wireless technology baked in -- establishing a new potential avenue for gaining access to your car. Meanwhile, the way automakers are protecting these access points is insufficient and ""haphazard,"" the report says.
For example, some automakers use encryption to protect how devices inside your car talk to each other (like your brake pedal and the actual brakes). Others don't do that.
Sometimes, car makers use a practice called ""whitelisting."" That means the tire pressure sensor can only talk to the dashboard -- but not the radio. But not all automakers do that either.
And even when they do these things, it's more about making sure the devices work than protecting you from outside hackers, according to the senator's report.
The secrecy surrounding this topic doesn't help either. Chrysler (FCAU), Mazda and Mercedes-Benz wouldn't even answer questions about how they secure their vehicles. Only Hyundai and Toyota (TM) provided ""detailed, question-by-question responses,"" the report said.
However, Ford, Tesla and Toyota have previously told CNNMoney that they have teams of hackers who probe their cars for weaknesses.
The privacy problem
In many ways, the modern car is a smartphone. Your behavior and movements are tracked and recorded.
The inside of your car just isn't the personal haven it used to be. In fact, this report shows that at least five car makers track your physical location ""at regular intervals,"" your car's speed and fuel, and the exact details of how you steer, hit the brakes, and use your seat belt.
Sure, it helps if a car maker can warn you about potential problems. But the data collection and sharing goes further than that.
The senator's staff found that 50% of car makers collect and transmit driving history to computer servers somewhere. And auto companies assert a right to share your information with marketers.
The report found that only two car makers let drivers disable data collection. Five companies let you delete data right from your dashboard. And just two automakers say they don't share your personally identifiable information.
In their defense, the auto industry recently agreed to general ""consumer choice"" principles that say customers must ""opt in"" for this kind of tracking.
But as the senator's report points out, this isn't enough. If you don't agree to GPS tracking, the car maker could block you from using navigation.
Senator Markey is now calling for federal regulators at the National Highway Traffic Safety Administration and the Federal Trade Commission to step in with clear-cut privacy and safety standards.

Related: Your car is a giant computer - and it can be hacked
Related: Talking cars are the next hacking target
Related: How safe are you? CNN's cybersecurity magazine"
2015-02-16 08:32:30,"Amazon isn't happy with FAA's proposed drone rules - Feb. 16, 2015 ",http://money.cnn.com/2015/02/16/technology/faa-drone-rules-amazon/index.html,"The government's new drone proposal would open the skies to a whole list of new uses -- but not Amazon deliveries.
Amazon's plans for a drone-based half-hour delivery service known as Prime Air would remain grounded under the rules the Federal Aviation Administration proposed Sunday.
""The FAA's proposed rules for small (drones) could take one or two years to be adopted and, based on the proposal, even then those rules wouldn't allow Prime Air to operate in the United States,"" said Paul Misener, the retailer's vice president for global public policy.
Misener called on regulators to act faster: ""The FAA needs to begin and expeditiously complete the formal process to address the needs of our business, and ultimately our customers. We are committed to realizing our vision for Prime Air and are prepared to deploy where we have the regulatory support we need.""
Amazon (AMZN, Tech30) first unveiled the ambition of deliveries by drone more than a year ago, a move that put pressure on federal regulators to catch up with the interest from both the public and corporate America in drones, officially known as unmanned aircraft systems, or UAS.
Related: Drone pilot wanted, for a starting salary of $100,000
It expects a future where seeing a delivery drone ""will be as normal as seeing mail trucks on the road."" It hoped drone flights would be permitted as soon as 2015, but the rules aren't there yet.
Current FAA rules bar commercial drone flights, although about two dozen exemptions have been approved. CNN is among those pursuing news uses for drones though a partnership with the Georgia Institute of Technology.
The existing rules are more permissive of hobbyists.
Related: Alibaba is using delivery drones
The proposed rules would allow limited commercial flight by small drones weighing less than 55 pounds. The drone would be limited to heights of less than 500 feet and speeds under 100 mph, and must avoid airports, planes and restricted airspace. Operators would need to pass a basic test every two years and have a permit.
The biggest hurdles to Amazon's delivery ambitions: The operator must keep the drone within his sight at all times and must avoid people. He also must not allow ""any object to be dropped from the UAS.""
That would seem to preclude Amazon drones from flying into cities and leaving small packages on customers' doorsteps, all the while controlled by an operator back in the Amazon office.
Among the concerns of regulators is no doubt what Amazon CEO Jeff Bezos said in announcing the plan: ""This thing can't land on somebody's head while they're walking around their neighborhood.""
Related: Amazon unveils one-hour delivery"
2015-02-09 11:53:40,"Will Brian Williams return? - Feb. 9, 2015 ",http://money.cnn.com/2015/02/09/media/brian-williams-future/index.html,"By announcing a leave of absence for ""several days,"" Brian Williams started a ticking clock that will end with his return to the ""NBC Nightly News"" anchor chair. Unless he doesn't return.
A growing number of people inside NBC believe he won't be able to return, but others are more optimistic.
The television news world -- simultaneously close-knit and cutthroat -- is preoccupied by the story. I have never seen anything quite like it.
Some are gleeful about what's going on, but many others are saddened by it. Many at NBC News are scared.
Fundamentally the network now faces a wretched business calculation: Is Williams -- the No. 1 news anchor in the United States -- too damaged to continue in the job? And are NBC's ratings and profits better off with him or without him?
To be clear, this is not what I'm asking. This is what NBC News officials are asking. In fact, they'd be derelict not to be asking.
The president of NBC News is Deborah Turness. Her boss is Pat Fili-Krushel, the chair of the NBCUniversal News Group, which also includes MSNBC and CNBC. Fili-Krushel reports to NBCUniversal CEO Steve Burke.
The trio of executives have said nothing publicly since Friday, when Turness confirmed that an internal fact-checking investigation was underway.
But this crisis is taking up all of their time. Politico reported that Burke held a meeting at his home on Sunday about it.
On Monday, the preliminary Nielsen ratings for last week's ""Nightly News"" came in, and they suggested further trouble.
Williams had been beating his main competitor, ABC's David Muir, all week, including Thursday, the day after Williams apologized on-air.
But on Friday, once the scandal had become a bigger national news story, Muir won by more than 300,000 viewers ages 25 to 54, the key demographic, and almost 500,000 total viewers.
Such a dramatic day-to-day swing is highly unusual in network news.
So will NBC executives make a decision about Williams' future ""based on the entirety of his career and not only one or two or three mistakes,"" as MSNBC's Joe Scarborough put it on Monday?
Or are the mistakes -- some are calling them lies -- and the resulting ratings trouble enough to end his career?
I've been talking to players on all sides and at all rungs of the industry's ladder, from anchors and presidents to associate producers. Everyone has an opinion, some more cynical than others. Everyone agrees Williams and NBC News have been hurt by his embellishments. Williams agrees too -- that's why he profusely apologized to his colleagues on Friday, and is said to be eager to speak more. Here's where people disagree:

Some say Williams has been telling tall tales for years, and it's finally caught up with him.
They say NBC has to replace him right away, the sooner the better, to stem the proverbial bleeding.
They think there's no way viewers will take him seriously anymore, not after #BrianWilliamsMisremembers became a trending topic.
Is there some schadenfreude and television back-stabbing going on here? Sure there is. Pains at NBC could pretty quickly translate to gains at ABC and CBS, its two big rivals in network news.
And as anyone in his position would, Williams has lots of detractors, just like he has lots of fans.
But the scrutiny is legitimate. It's rooted in something real, not just in wishful thinking from NBC's competitors.
Related: What we know about the controversy
Maureen Dowd of The New York Times wrote on Sunday: ""NBC executives were warned a year ago that Brian Williams was constantly inflating his biography.""
David Carr, also of The Times, wrote on Monday, ""Those of us who worked the Hurricane Katrina coverage rolled our eyes at some of the stories Mr. Williams told of the mayhem there.""
While NBC conducts its own internal fact-checking exercise, journalists from many other news outlets are looking for other discrepancies in Williams' past reports.
Some television critics have even started to call for Williams' resignation.
""There is no way to contain the damage. No way to continue. No way out,"" Newsday's Verne Gay wrote, adding, ""It's all over but the press release.""
One of my sources at NBC, who called Williams ""too big to fail"" on Thursday, took that back over the weekend and acknowledged it's now possible that he may be forced out.

Others say Williams is in trouble, but NBC should stand by him and let him regain trust.
These people -- including some at other networks -- are disturbed by the trial-by-Twitter that has enveloped Williams. They hope he can stage a comeback.
""I feel sad about Brian Williams,"" former CNN host Larry King tweeted on Sunday night.
Here's an important point: some TV anchors and executives are wondering what would happen if others' resumes and talk-show appearances were scrutinized the same way.
There's lots of talk about second chances and the benefit of the doubt.
MSNBC's Willie Geist said Monday that viewers ""have every right if they don't want to watch him anymore, that's their right. But... I think we should look at the totality of the man"" as well as the current controversy about misstatements.
That sentiment can be found all over the ""Nightly News"" Facebook page, too. ""Not watching until Brian is back,"" wrote one commenter. ""Tuning out until NBC grows a spine and backs Brian,"" wrote another. Some of these fans say they're tired of ""witch-hunts.""

So what's going to happen? No one knows.
On my CNN program ""Reliable Sources,"" I asked two veteran TV journalists -- Jeff Greenfield and Frank Sesno -- if Williams will return to the chair, and their answers were refreshingly blunt.
""We don't know,"" Sesno said. ""It depends where this investigation leads. It's just too much up in the air right now.""
Indeed, whether NBC has the stomach for all of this is an open question. The network has invested tens of millions of dollars in Williams.
It just renewed his contract last December -- he's set to be the ""Nightly News"" anchor for almost the rest of the decade. Before this scandal, his newscast was No. 1 in the ratings among both total viewers and 25- to 54-year-olds (although not as firmly No. 1 as it's been in the past).
But the current controversy now gets added to a long list of other challenges for the news division.
Burke, the NBCUniversal CEO, must have cringed at this Politico headline on Friday: ""The decline and fall of NBC News.""
Burke reports to Brian Roberts, the CEO of NBC's parent company Comcast (CCV). Roberts has a lot on his plate, including a pending merger with Time Warner Cable (TWC). I've known him to be the type of guy who hates distractions and controversies. He appreciates NBC News but he doesn't want it to embarrass him or his company.
Right now, this is embarrassing."
2015-01-21 12:06:06,"Obama shows 6 companies the love in State of the Union - Jan. 21, 2015 ",http://money.cnn.com/2015/01/21/investing/obama-sotu-6-companies/index.html,"President Obama gave six companies a special thumbs up in his 2015 State of the Union address.
CVS, UPS, Instagram, Google, Tesla and eBay were all mentioned by name during the speech.
The president praised drugstore chain CVS (CVS) and delivery service UPS (UPS) for their programs to train and educate workers, especially those without college degrees. Obama is currently pushing a proposal to make two years of community college education free.
Tech companies Google (GOOG), Tesla (TSLA) and eBay (EBAY, Tech30) were heralded as businesses that ""didn't even exist 10 or 20 years ago"" but are now providing good American jobs. The president used the first half of the address to highlight the economic turnaround the nation has gone through since he took office, including job growth.
But the biggest corporate buzz of the night went to Instagram. While highlighting America's innovation, the president pointed to Captain Scott Kelly, who was in the audience and is about to embark on a year-long mission in space.
""Good luck, Captain -- and make sure to Instagram it,"" Obama instructed Kelly.
Related: Why Obama is concerned about the middle class
Brands are willing to pay a whopping $4.5 million for a 30-second ad in this year's Super Bowl.
While the State of the Union only draws about 33 million viewers (compared to over 111 million for the Super Bowl), it's still free publicity in front of a prime-time audience.
None of the six companies the president mentioned are among the top 10 businesses lobbying Congress, although Google does rank among the top 20, according to the Center for Responsive Politics."
2015-03-09 03:44:40,"Tesla cuts jobs after weak China sales - Mar. 9, 2015 ",http://money.cnn.com/2015/03/09/autos/tesla-china-job-cuts/index.html,"Tesla just can't catch a break in China.
The company has suffered through a trademark dispute, and still faces an uphill battle convincing Chinese consumers to switch to electric cars.
Now, after disappointing sales in China, the firm is scaling back its staff.
Tesla has been cutting jobs since early this year as part of a larger restructuring plan, said spokesman Gary Tao. Much of that has already taken place, and Tao described the current team as ""strong and steady.""
He also said that it's normal for people to come and go in companies, and declined to confirm a Chinese media report that Tesla was eliminating 180 jobs, or 30% of its workforce.
Related: Tesla's Chinese sales hit a rough patch
Tesla (TSLA) has set high goals for the China market, aiming to sell 500,000 cars a year by 2025. The company also wants to build a factory in China in the next few years.
CEO Elon Musk said in January that China sales were weak because ""there was a misconception that charging was difficult."" The main issue was that urban residents -- who don't always have access to a private family garage like in the U.S. -- thought they wouldn't be able to have a charger at home.
Tesla has invested many resources into building charging stations, and has plans to construct hundreds in China.
Tesla's Model S sedan costs around $115,000 in China. The car first went on sale there in the summer of 2013.
Related: I'm paying for grad school with GoPro and Tesla stock"
2015-03-10 12:51:56,"The dollar is crushing other currencies - Mar. 10, 2015 ",http://money.cnn.com/2015/03/10/investing/strong-dollar-pros-cons/index.html,"In the global currency cage match, the dollar is as unstoppable as undefeated UFC champ Ronda Rousey.
The greenback is trading at a 12-year high against the euro and 8-year high versus the Japanese yen.
This strength is, in many respects, a sign that the economy in the United States is much healthier than Europe, Japan and many other parts of the world.
It is great news for Americans looking to travel overseas anytime soon. It's possible that the euro could reach parity with the dollar in the not-so-distant future. One euro is currently worth about $1.07.
The surging dollar also helps make the price of imported goods cheaper in the U.S. Looking for a Japanese car or handbag from Italy? Now might be a good time to start shopping.
But investors are taking the opposite approach to the strong dollar. They are selling stocks as fast as they can. The market was tanking on Tuesday.
Related: Dow plunges more than 250 points
Why are traders so worried about the bounce in the Benjamins? There are two key reasons.
Big American firms that generate a big chunk of sales abroad are likely to get hit when they report their quarterly results. Revenue from their international units will wind up looking weaker when they get translated back into American dollars.
Microsoft (MSFT, Tech30), IBM (IBM, Tech30), Procter & Gamble (PG), Johnson & Johnson (JNJ) and Caterpillar (CAT) are just a few of the many blue chip U.S. firms that have already warned about what a stronger dollar will do to their sales and profits this year.
Still, this is the least of their concerns. The impact of fluctuating foreign exchange rates can be hedged by savvy financial departments. But the moves in currencies are not just a headache for a company's accounting and financial executives.
Related: Reality check: Is the tech bubble back?
It's hard to hedge against cheaper prices. Remember that the strong dollar also makes the prices of products made by non-American firms look more attractive.
That works in the United States and in foreign markets. Companies like GM (GM) and Ford (F) may find it tougher to compete with European carmakers on their home turf if the dollar continues to rally against the euro. Hershey (HSY) has been hit hard due to the stronger dollar too. International sales of its candy have fallen.
The stronger dollar is one reason why Katie Nixon, chief investment officer for wealth management at Northern Trust, thinks that earnings for the S&P 500 will increase by only 3% this year.
""The speed of the change in the value of the dollar has surprised many multinationals,"" she said. ""The impact on the competitive side is harder to hedge.""
Related: The bull market is six years old. Now what?
How much worse can it get? The dollar has already gained nearly 13% versus the euro this year.
But the dollar could appreciate even further now that the European Central Bank is finally buying bonds through a quantitative easing program while the Federal Reserve seems poised to raise interest rates later this summer.
Focus on companies with little foreign exposure. Simply put, higher rates should lead to a stronger currency.
That's why George Young, co-manager of the Villere Balanced and Villere Equity mutual funds, said that one way for investors to protect themselves from the strong dollar is to look for smaller companies that don't depend as much on international markets for growth.
Some of the fund's top picks are furniture and bedding supplies manufacturer Leggett & Platt (LEG) and Financial Engines (FNGN), a company that provides investment advice to workers with 401(k) retirement plans.
""We own mostly domestic companies. So foreign currency changes are not an issue,"" he said.
That strategy may do well for a while if the dollar continues to put the euro, yen and other currencies in an armbar like Rousey does to her helpless opponents.
Related: These S&P 500 companies should actually benefit from a stronger dollar
Related: 4 reasons that small stocks could be studs this year"
2015-02-18 12:09:26,"On your Facebook feed: Your virtual reality experience? - Feb. 18, 2015 ",http://money.cnn.com/2015/02/18/technology/social/facebook-virtual-reality/index.html,"Forget plain, flat photos. In the future, Facebook wants you to share a 360Ëš view of your exotic experiences too.
Facebook (FB, Tech30) is working on integrating virtual reality into your newsfeed. The company's head of product, Chris Cox, explained the company's vision Tuesday night at the Code/Media conference in Dana Point, California.
Cox said Facebook has even developed a few demo versions.
In one, users can be virtually inside the cockpit of an F/A-18 Hornet flying over Colorado with the Blue Angels, the U.S. Navy's flight demonstration squadron. In another, a person can be transported to Mongolia and be inside a tent with a woman cooking food and a fire nearby or check out the sweeping vista.
""Not a lot of people are going to get to Mongolia in their life. I've never been,"" he said. ""You can look around. It's beautiful. And you immediately understand it's like one of these things ... the first time you're in it, you realize you're looking at the future.""
And people can share their experiences on Facebook. Cox said it adds another dimension to what people are sharing already: photos, videos, text, ideas, thoughts.
Last year, Facebook spent $2 billion to buy startup Oculus VR, which makes a virtual reality headset with visuals and audio.
At the time, Zuckerberg said that Facebook would help accelerate Oculus' plans to make immersive games and environments.
""But this is just the start,"" Zuckerberg wrote. ""After games, we're going to make Oculus a platform for many other experiences. Imagine enjoying a court side seat at a game, studying in a classroom of students and teachers all over the world or consulting with a doctor face-to-face -- just by putting on goggles in your home.""
On Tuesday, Cox said he expects average Facebook users to take part in this.
""You'll do it, BeyoncÃ© will do it,"" he joked.
But don't expect this to come out anytime soon. The Oculus Rift headset isn't even out yet for the general public, and there's no telling how popular (or expensive) it will be.
The wait time? ""Probably a while,"" Cox said. ""We're a long way away from everybody having those headsets.""

Related: Punishment for using Facebook in prison? Solitary confinement
Related: Facebook now lets you post when you're dead
Related: Mark Zuckerberg says a real estate developer is trying to extort him"
2015-02-04 04:09:26,"Silk Road founder Ross Ulbricht found guilty on all counts. - Feb. 4, 2015 ",http://money.cnn.com/2015/02/04/technology/silk-road-guilty-ulbricht/index.html,"After a three-week trial, a federal jury has found 30-year-old Ross Ulbricht, creator of underground site Silk Road, guilty on all counts.
Ulbricht faced a series of charges, ranging from money laundering to drug trafficking to computer hacking.
Launched in 2011, Silk Road was an unregulated online marketplace where users could buy and sell anything from drugs to hacking tutorials. Payments were made using bitcoin, a digital currency that's difficult to trace, and the site used software that let users browse anonymously.
Related: Alleged Silk Road kingpin gets his day in court
Over the past weeks, prosecutors said Ulbricht was the mastermind behind the site. According to the feds, he went by the name Dread Pirate Roberts, a reference to a character in the movie The Princess Bride. They said they traced around $13 million in bitcoin to Ulbricht's computer. The defense argued that Ulbricht had created the site but passed it on to another operator but was lured back in as a fall guy.
In an exclusive interview before the verdict, Ulbricht's parents maintained their son's innocence.
""I think in 30 years, there would have been a glimmer among either of us,"" his mother, Lyn, said. ""This drug kingpin thing ...The guy was living in a very simple apartment, living a very simple life. So many things don't add up.""
The prosecution had a strong case against Ulbricht. During the trial, they presented chat logs, journal entries detailing operations, and the testimony of a college friend who said he helped Ulbricht create the site.
""Ulbricht's arrest and conviction -- and our seizure of millions of dollars of Silk Road bitcoins -- should send a clear message to anyone else attempting to operate an online criminal enterprise,"" read a statement from U.S. Attorney Preet Bharara. ""The supposed anonymity of the dark web is not a protective shield from arrest and prosecution.""
Related: Silk Road founder's parents speak out"
2015-02-05 02:44:11,"Twitter - Google deal is coming soon - Feb. 5, 2015 ",http://money.cnn.com/2015/02/05/technology/twitter-google-search-results/index.html,"Twitter has agreed to give Google access to its content firehose, part of a deal that will allow tweets to show up quickly in search results and boost their visibility.
The agreement, first reported by Bloomberg, should drive more traffic to Twitter, and perhaps add to the company's current roster of 284 million active users.
Starting in the first half of the year, tweets will appear in search results as soon as they are posted, according to Bloomberg.
Related: Twitter launches a 'Buy' button
The deal is similar to a content-sharing agreement that Google (GOOG) and Twitter (TWTR, Tech30) had in place between 2009 and 2011. That deal was allowed to lapse, but Twitter is again under pressure to grow its user base.
Wall Street is worried that too few people are joining the service. The number of active users grew only 5% in the third quarter, and only 6% the quarter before that.
Twitter will report fourth quarter earnings on Thursday.
Shares popped this week after Twitter announced plans to start syndicating promoted tweets on popular magazine app Flipboard. The stock has gained nearly 15% so far this year, but is still off about 40% from its peak of nearly $70 in January, 2014.
Related: Twitter's CEO is on the hot seat"
2015-01-25 04:14:42,"Blizzard of 2015: Air travel headaches from Northeast snowstorm aren't over yet - Jan. 25, 2015 ",http://money.cnn.com/2015/01/25/news/companies/weather-blizzard-travel-changes/index.html,"There's the storm and the havoc it wreaks on travel. Then the snowy calm. And then the questions about when business will return to normal.
Parts of the Northeast began digging themselves out Tuesday after a storm that shut down highways, mass transit and air travel.
By afternoon in New York City, where the hit wasn't as great as feared, the roads were largely cleared, subways were back in service and a strict travel ban imposed the night before had been lifted.
Flights began again from New York's LaGuardia Airport, where 11 inches of snow had accumulated by Tuesday morning. Spirit Airlines became the first major carrier with scheduled takeoffs and arrivals, the airline said. (The first departure was headed for Tampa, which chalked up zero inches of snow.)
At the same time, folks in the Boston area were bracing for several more hours of snow from a storm that was described as a potentially ""historic"" blizzard. They likely face a steeper climb to return to normal.
Air travel is where the impact is most readily noticed, and the ripple effect of canceled flights means it will likely be days before travel is back the way it was.
The airlines should be operating as usual by Friday, said Tulinda Larsen, president of the travel analysis firm masFlight. But rebooking passengers whose flights have been canceled likely will last into next week.
Thousands of flights were canceled on Monday and Tuesday, and masFlight estimated Tuesday morning that at least 400,000 travelers were affected by flight cancellations alone.
If you were planning on traveling by plane, train or automobile this week, here's what you need to know:

By train:
--Amtrak: The rail line canceled all Tuesday trips on several of its busy lines in the Northeast. It suspended Northeast Regional and Acela Express trains between New York and Boston, as well as Empire Service, Amtrak Downeaster, Vermonter and the Springfield line. The Lake Shore Limited and trains between New York and Washington, D.C., will conduct only partial service on Tuesday, Amtrak said. More from Amtrak.
--Massachusetts Bay Transit Authority: The greater Boston T said it will be closed all day and evening Tuesday. More from MBTA.
--New Jersey Transit: Service closed Monday evening but reopened on a reduced schedule on Tuesday. More from NJ Transit.
--New York City Transit: All service ended at 11 p.m. on Monday night but slowly returned on Tuesday. The nation's largest single public transport network ran additional trains on Monday afternoon to get commuters fleeing work early before the weather hit.

By road: The storm is making for slick roads, including along major highways like I-70, I-80 I-84 and I-95. Travel bans put in place Monday evening were largely lifted Tuesday morning, but in many places, the conditions were still rough. ""I am asking everyone in NJ who doesn't have to drive this morning please don't. And those that do, please drive slow,"" New Jersey Governor Chris Christie posted on Twitter around what would have been the Tuesday morning commute.
--Connecticut: Highways closed Monday evening but re-opened at 2 p.m. on Tuesday.
--New Jersey: A ban on driving in the state was lifted after daybreak on Tuesday.
--New York City: Roads, including bridges and tunnels into the city, closed at 11 p.m. Monday but were reopened Tuesday morning. A statewide ban on suburban counties was also lifted.
--Massachusetts: Many roads closed at midnight on Tuesday, and cars parked on major roads in Boston after 6 p.m. were at risk of being towed. Some roads were later re-opened, but the ban on travel along I-90, a major thoroughfare known as the Mass Pike, remained.
--Philadelphia: Cars parked on major city streets after 6 p.m. were towed.

By plane: More than 4,700 flights on Tuesday were canceled, according to the tracker service FlightAware, on top of the more than 2,800 flights canceled on Monday and hundreds more already scrapped for Wednesday. The three major airports in the New York area were among those most affected. Those cancellations will ripple out through the country and it will likely be days before service is back to usual.
--American Airlines (AAL) and U.S. Airways: American planned for only ""very limited operations (on Tuesday) in the Northeast,"" including in Boston, New York and Philadelphia. The airlines will let customers flying to or from two dozen airports in the region rebook reservations made for Monday and Tuesday without a fee. More from American. More from U.S. Airways.
--Delta Air Lines (DAL): The airline canceled all flights out of the three major New York-area on Tuesday after canceling approximately 600 flights scheduled for Monday. Customers were urged to rebook flights, and the airline said it would do so without no extra fee. It said service at New York's JFK and La Guardia airports was slated to resume on Wednesday morning. More from Delta.
--Frontier Airlines: Customers traveling from airports in Pennsylvania, New Jersey, New York, and the Washington area may rebook without penalty. More from Frontier.
--JetBlue (JBLU): Flights in and out of the Northeast were canceled on Tuesday, and customers were allowed to rebook before February 1. More from Jet Blue.
--Southwest Airlines (LUV): It said customers traveling to and from the Northeast could reschedule without a fee. More from Southwest.
--Spirit Airlines (SAVE): The airline warned travel in and out of Boston would continue to be difficult through Wednesday. Travelers arriving at or departing from nine airports in the Northeast may reschedule their travel between now and February 3.
--United Airlines (UAL): The airline resumed some flights into and out of it's key hub, Newark, but said all flights to Boston and other New England-area airports were canceled through Wednesday.
--Virgin America (VA): The airline advised travelers headed into or out of Boston, New York, Newark or Washington airports on Tuesday that they may change their reservation without fees. More from Virgin America.
--CNN's Aaron Cooper, Stephanie Gallman and Rene Marsh contributed to this report
Related: Who wins and who loses when the flakes start flying?
Related: Blizzard costs fliers big bucks
Related: Natural gas prices bounce as blizzard blows
Related: Uber limits price surges during blizzard
Related: Storm sparks run on toilet paper
Related: Four stocks popping thanks to the blizzard"
2015-02-19 06:06:57,"The $160,000 gift bag - Feb. 19, 2015 ",http://money.cnn.com/2015/02/19/luxury/oscars-2015-swag-bag/index.html,"Only in Hollywood do losers still win and winners win twice.
Regardless of who takes home gold at this Sunday's Academy Awards, all best and supporting actor and actress nominees, along with the nominees for best director, are getting a gift bag worth $160,000. That's double what the bags were worth last year.
With swag from luxury vacations to car rentals to L.E.D. ""lipo,"" stars will get the goods delivered to their doorsteps the day after the Oscars, courtesy of marketing company Distinctive Assets.
The gift bags are not affiliated with the Academy Awards or the Academy of Motion Picture Arts and Sciences, who are behind the awards.
If good looks, real talent, high profiles, cushy homes and big bank accounts aren't enough to make you green with envy, here's just a sample of what's inside the gift bags they'll be unwrapping come Monday.
Rocky Mountaineer Value: $14,584
Once award season stress is over, stars can unwind aboard a luxury train through the Canadian Rockies.
Hair follicle stimulant: Value: $1,200
A receding hairline can be an actor's worst nightmare, so thankfully, the gift bag includes a product that stimulates hair growth with ""polypeptide-enriched media and wound healing technology that helps revitalize the scalp,"" courtesy of Wellness360 Center.
""Glamping"" adventure Value: $12,500
Nothing says celebrity like being able to hike, cycle and camp with private chefs to prepare your meals and a support van to show up with a pork loin sandwich, chilled mango soup and freshly squeezed lemonade. Nominees will get to rough it like that, thanks to tours designed by Terravelo.
A year's worth of Silvercar rentals Value: $20,000
The all-Audi car rental company is letting celebrities take a whirl all year.
Italian luxury hotel package Value: $11,500
Three nights in a suite in Tuscany, another three in another suite in Lake Como and another three nights in another suite in Sorrento.
Pulsewave Vibrator Value: $250
A-list celebrities deserve A-list sex toys, so this vibrator with patented medical technology from Afterglow fits the bill.
A psychic reading Value: $20,000
The bag provides a gift certificate to have Olessia Kantor, the founder of Enigma Life, fly out to meet with each nominee to teach them mind control techniques, chat about their horoscopes and analyze their dreams. Maybe they should have done this before awards season.
Hydroxycut Value: $45.94
Celebrities never feel thin enough. This bag gives them Hydroxycut gummies, shakes and bars to help.
Ventura Lipo-Light Value: $4,068
This L.E.D. light claims to help you lose 3-9 inches in as little as 3 weeks. That is, if celebrities have those inches to lose.
Mediterranean sea salts Value: $1,548
These french salts from La Baleine were ""harvested by man like it has been for 2,000 years!"" This sounds chic enough for a star.
Custom furniture Value: $28,000
Nominees will get a custom-designed piece of furniture from architect Elena Foccoli."
